Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment_x,City,State,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Year,Month,Profit Margin,Price,Delivery Time,Discount Category,Profit Without Discount,Sales Without Discount,Profit Margin Without Discount,Recency_x,Recency_y,Frequency,Monetary,R,F,M,RFM_Score,Segment_y
2055,CA-2016-136434,2016-12-01,2016-12-07,Standard Class,RD-19480,Rick Duston,Consumer,Richmond,Indiana,Central,FUR-FU-10001196,Furniture,Furnishings,DAX Cubicle Frames - 8x10,17.31,3,0.0,5.193,2016,12,30.0,5.77,6 days,No Discount,5.193,34.62,30.0,1229 days,72,8,4272.93,3,4,5,345,Needs Attention
2056,CA-2017-120376,2017-12-22,2017-12-25,First Class,TP-21130,Theone Pippenger,Consumer,Detroit,Michigan,Central,TEC-AC-10001114,Technology,Accessories,Microsoft Wireless Mobile Mouse 4000,199.95,5,0.0,63.984,2017,12,32.0,39.989999999999995,3 days,No Discount,63.984,399.9,32.0,983 days,8,9,4454.0560000000005,5,5,5,555,Champions
2057,CA-2017-120376,2017-12-22,2017-12-25,First Class,TP-21130,Theone Pippenger,Consumer,Detroit,Michigan,Central,FUR-CH-10002335,Furniture,Chairs,Hon GuestStacker Chair,1586.69,7,0.0,412.5394,2017,12,26.0,226.67000000000002,3 days,No Discount,412.5394,3173.38,26.0,983 days,8,9,4454.0560000000005,5,5,5,555,Champions
2058,CA-2017-120376,2017-12-22,2017-12-25,First Class,TP-21130,Theone Pippenger,Consumer,Detroit,Michigan,Central,TEC-AC-10000844,Technology,Accessories,Logitech Gaming G510s - Keyboard,84.99,1,0.0,30.5964,2017,12,36.0,84.99,3 days,No Discount,30.5964,169.98,36.0,983 days,8,9,4454.0560000000005,5,5,5,555,Champions
2059,CA-2017-120376,2017-12-22,2017-12-25,First Class,TP-21130,Theone Pippenger,Consumer,Detroit,Michigan,Central,FUR-TA-10004534,Furniture,Tables,Bevis 44 x 96 Conference Tables,411.8,2,0.0,70.006,2017,12,17.0,205.9,3 days,No Discount,70.006,823.6,17.0,983 days,8,9,4454.0560000000005,5,5,5,555,Champions
2069,CA-2015-133452,2015-04-13,2015-04-19,Standard Class,ZC-21910,Zuschuss Carroll,Consumer,Pomona,California,West,TEC-AC-10002800,Technology,Accessories,Plantronics Audio 478 Stereo USB Headset,199.96,4,0.0,69.986,2015,4,35.0,49.99,6 days,No Discount,69.986,399.92,35.0,1120 days,54,13,8025.707,3,5,5,355,Needs Attention
2070,CA-2015-133452,2015-04-13,2015-04-19,Standard Class,ZC-21910,Zuschuss Carroll,Consumer,Pomona,California,West,FUR-TA-10003954,Furniture,Tables,Hon 94000 Series Round Tables,710.832,3,0.2,-97.7394,2015,4,-13.750000000000002,236.944,6 days,Medium Discount,44.42700000000001,1421.664,6.250000000000002,1120 days,54,13,8025.707,3,5,5,355,Needs Attention
2072,US-2017-110996,2017-11-20,2017-11-25,Standard Class,KA-16525,Kelly Andreada,Consumer,Ontario,California,West,FUR-CH-10003956,Furniture,Chairs,Novimex High-Tech Fabric Mesh Task Chair,283.92,5,0.2,-46.137,2017,11,-16.25,56.784000000000006,5 days,Medium Discount,10.647000000000006,567.84,3.7500000000000018,1354 days,36,7,1519.506,4,4,2,442,Loyal
2076,CA-2014-131051,2014-12-01,2014-12-05,Standard Class,TR-21325,Toby Ritter,Consumer,San Francisco,California,West,FUR-FU-10001861,Furniture,Furnishings,"Floodlight Indoor Halogen Bulbs, 1 Bulb per Pack, 60 Watts",58.2,3,0.0,28.518,2014,12,49.0,19.400000000000002,4 days,No Discount,28.518,116.4,49.0,932 days,193,5,675.9419999999999,2,2,1,221,Hibernating
2077,CA-2017-140676,2017-09-12,2017-09-15,First Class,BF-11080,Bart Folk,Consumer,Baltimore,Maryland,East,OFF-PA-10004082,Office Supplies,Paper,"Adams Telephone Message Book w/Frequently-Called Numbers Space, 400 Messages per Book",39.9,5,0.0,19.95,2017,9,50.0,7.9799999999999995,3 days,No Discount,19.95,79.8,50.0,1103 days,25,3,272.95,5,1,1,511,Promising
2078,CA-2017-140676,2017-09-12,2017-09-15,First Class,BF-11080,Bart Folk,Consumer,Baltimore,Maryland,East,OFF-AP-10000358,Office Supplies,Appliances,Fellowes Basic Home/Office Series Surge Protectors,90.86,7,0.0,26.3494,2017,9,28.999999999999996,12.98,3 days,No Discount,26.3494,181.72,28.999999999999996,1103 days,25,3,272.95,5,1,1,511,Promising
2079,CA-2017-140676,2017-09-12,2017-09-15,First Class,BF-11080,Bart Folk,Consumer,Baltimore,Maryland,East,OFF-PA-10004243,Office Supplies,Paper,Xerox 1939,94.85,5,0.0,45.528,2017,9,48.00000000000001,18.97,3 days,No Discount,45.528,189.7,48.00000000000001,1103 days,25,3,272.95,5,1,1,511,Promising
2080,CA-2015-120103,2015-12-24,2015-12-29,Standard Class,MS-17365,Maribeth Schnelling,Consumer,Phoenix,Arizona,West,OFF-PA-10001295,Office Supplies,Paper,Computer Printout Paper with Letter-Trim Perforations,106.232,7,0.2,37.1812,2015,12,35.0,15.176,5 days,Medium Discount,58.4276,212.464,54.99999999999999,935 days,273,10,7443.6900000000005,1,5,5,155,Can't Lose Them
2081,CA-2015-120103,2015-12-24,2015-12-29,Standard Class,MS-17365,Maribeth Schnelling,Consumer,Phoenix,Arizona,West,TEC-PH-10002170,Technology,Phones,ClearSounds CSC500 Amplified Spirit Phone Corded phone,111.984,2,0.2,11.1984,2015,12,10.0,55.992,5 days,Medium Discount,33.5952,223.968,30.0,935 days,273,10,7443.6900000000005,1,5,5,155,Can't Lose Them
2082,CA-2015-120103,2015-12-24,2015-12-29,Standard Class,MS-17365,Maribeth Schnelling,Consumer,Phoenix,Arizona,West,FUR-FU-10002885,Furniture,Furnishings,Magna Visual Magnetic Picture Hangers,7.712,2,0.2,1.7352,2015,12,22.5,3.856,5 days,Medium Discount,3.2776,15.424,42.50000000000001,935 days,273,10,7443.6900000000005,1,5,5,155,Can't Lose Them
2083,CA-2017-104647,2017-02-23,2017-03-01,Standard Class,CK-12595,Clytie Kelty,Consumer,Los Angeles,California,West,OFF-PA-10002870,Office Supplies,Paper,"Ampad Phone Message Book, Recycled, 400 Message Capacity, 5 ¾” x 11”",37.44,6,0.0,16.848,2017,2,45.0,6.239999999999999,6 days,No Discount,16.848,74.88,45.0,1057 days,43,11,2372.75,4,5,3,453,Loyal
2085,CA-2016-140501,2016-06-23,2016-06-28,Standard Class,IM-15070,Irene Maddox,Consumer,New York City,New York,East,OFF-LA-10003510,Office Supplies,Labels,"Avery 4027 File Folder Labels for Dot Matrix Printers, 5000 Labels per Box, White",122.12,4,0.0,56.1752,2016,6,46.0,30.53,5 days,No Discount,56.1752,244.24,46.0,717 days,390,7,4930.474,1,4,5,145,Can't Lose Them
2086,CA-2016-140501,2016-06-23,2016-06-28,Standard Class,IM-15070,Irene Maddox,Consumer,New York City,New York,East,OFF-LA-10000248,Office Supplies,Labels,Avery 52,18.45,5,0.0,8.6715,2016,6,47.0,3.69,5 days,No Discount,8.6715,36.9,47.0,717 days,390,7,4930.474,1,4,5,145,Can't Lose Them
2087,CA-2016-140501,2016-06-23,2016-06-28,Standard Class,IM-15070,Irene Maddox,Consumer,New York City,New York,East,OFF-ST-10000060,Office Supplies,Storage,Fellowes Bankers Box Staxonsteel Drawer File/Stacking System,324.9,5,0.0,38.988,2016,6,12.000000000000002,64.97999999999999,5 days,No Discount,38.988,649.8,12.000000000000002,717 days,390,7,4930.474,1,4,5,145,Can't Lose Them
2088,CA-2016-140501,2016-06-23,2016-06-28,Standard Class,IM-15070,Irene Maddox,Consumer,New York City,New York,East,OFF-PA-10003129,Office Supplies,Paper,Tops White Computer Printout Paper,146.73,3,0.0,68.9631,2016,6,47.0,48.91,5 days,No Discount,68.9631,293.46,47.0,717 days,390,7,4930.474,1,4,5,145,Can't Lose Them
2089,CA-2016-140501,2016-06-23,2016-06-28,Standard Class,IM-15070,Irene Maddox,Consumer,New York City,New York,East,OFF-FA-10004076,Office Supplies,Fasteners,Translucent Push Pins by OIC,3.96,2,0.0,1.4652,2016,6,37.0,1.98,5 days,No Discount,1.4652,7.92,37.0,717 days,390,7,4930.474,1,4,5,145,Can't Lose Them
2091,CA-2017-166142,2017-07-15,2017-07-19,Standard Class,MM-17260,Magdelene Morse,Consumer,Wilmington,Delaware,East,OFF-BI-10004094,Office Supplies,Binders,GBC Standard Plastic Binding Systems Combs,26.55,3,0.0,13.0095,2017,7,48.99999999999999,8.85,4 days,No Discount,13.0095,53.1,48.99999999999999,1144 days,168,4,1314.023,2,2,2,222,Hibernating
2092,CA-2017-166142,2017-07-15,2017-07-19,Standard Class,MM-17260,Magdelene Morse,Consumer,Wilmington,Delaware,East,FUR-TA-10004607,Furniture,Tables,Hon 2111 Invitation Series Straight Table,310.443,3,0.3,-48.7839,2017,7,-15.714285714285717,103.481,4 days,High Discount (>20%),44.34899999999999,620.886,14.285714285714283,1144 days,168,4,1314.023,2,2,2,222,Hibernating
2094,CA-2015-149678,2015-04-13,2015-04-15,Second Class,AW-10840,Anthony Witt,Consumer,Farmington,New Mexico,West,OFF-SU-10004498,Office Supplies,Supplies,Martin-Yale Premier Letter Opener,12.88,1,0.0,0.3864,2015,4,3.0,12.88,2 days,No Discount,0.3864,25.76,3.0,972 days,20,4,649.376,5,1,1,511,Promising
2095,US-2015-164357,2015-11-25,2015-11-29,Standard Class,SF-20065,Sandra Flanagan,Consumer,Wilmington,North Carolina,South,OFF-AR-10001177,Office Supplies,Art,Newell 349,13.12,5,0.2,1.476,2015,11,11.25,2.6239999999999997,4 days,Medium Discount,4.1,26.24,31.25,1148 days,59,7,763.5459999999999,3,4,1,341,Needs Attention
2099,CA-2017-124401,2017-09-07,2017-09-12,Standard Class,RD-19900,Ruben Dartt,Consumer,Portland,Oregon,West,OFF-ST-10000649,Office Supplies,Storage,Hanging Personal Folder File,37.68,3,0.2,2.355,2017,9,6.25,12.56,5 days,Medium Discount,9.891,75.36,26.25,1251 days,114,9,3133.924,2,5,4,254,Can't Lose Them
2100,CA-2017-124401,2017-09-07,2017-09-12,Standard Class,RD-19900,Ruben Dartt,Consumer,Portland,Oregon,West,TEC-AC-10002926,Technology,Accessories,Logitech Wireless Marathon Mouse M705,279.944,7,0.2,80.4839,2017,9,28.749999999999996,39.992000000000004,5 days,Medium Discount,136.4727,559.888,48.75,1251 days,114,9,3133.924,2,5,4,254,Can't Lose Them
2101,US-2014-140116,2014-03-10,2014-03-17,Standard Class,KT-16480,Kean Thornton,Consumer,Denver,Colorado,West,OFF-ST-10000078,Office Supplies,Storage,Tennsco 6- and 18-Compartment Lockers,636.408,3,0.2,-15.9102,2014,3,-2.5,212.136,7 days,Medium Discount,111.37140000000001,1272.816,17.5,1291 days,100,10,4642.088400000001,3,5,5,355,Needs Attention
2102,US-2014-140116,2014-03-10,2014-03-17,Standard Class,KT-16480,Kean Thornton,Consumer,Denver,Colorado,West,OFF-AR-10001044,Office Supplies,Art,"BOSTON Ranger #55 Pencil Sharpener, Black",83.168,4,0.2,9.3564,2014,3,11.25,20.792,7 days,Medium Discount,25.990000000000002,166.336,31.25,1291 days,100,10,4642.088400000001,3,5,5,355,Needs Attention
2106,US-2014-167633,2014-09-30,2014-10-05,Standard Class,BW-11200,Ben Wallace,Consumer,Boynton Beach,Florida,South,OFF-PA-10004888,Office Supplies,Paper,Xerox 217,15.552,3,0.2,5.4432,2014,9,35.0,5.184,5 days,Medium Discount,8.5536,31.104,54.99999999999999,1033 days,203,6,1738.406,2,3,3,233,At Risk
2108,CA-2015-164882,2015-10-31,2015-10-31,Same Day,SG-20080,Sandra Glassco,Consumer,Redlands,California,West,OFF-PA-10000157,Office Supplies,Paper,Xerox 191,19.98,1,0.0,9.3906,2015,10,47.0,19.98,0 days,No Discount,9.3906,39.96,47.0,783 days,8,3,3406.5809999999997,5,1,4,514,Promising
2109,CA-2015-164882,2015-10-31,2015-10-31,Same Day,SG-20080,Sandra Glassco,Consumer,Redlands,California,West,OFF-BI-10004519,Office Supplies,Binders,GBC DocuBind P100 Manual Binding Machine,398.352,3,0.2,124.485,2015,10,31.25,132.784,0 days,Medium Discount,204.1554,796.704,51.24999999999999,783 days,8,3,3406.5809999999997,5,1,4,514,Promising
2110,CA-2015-164882,2015-10-31,2015-10-31,Same Day,SG-20080,Sandra Glassco,Consumer,Redlands,California,West,OFF-AR-10004272,Office Supplies,Art,Newell 308,5.04,3,0.0,1.26,2015,10,25.0,1.68,0 days,No Discount,1.26,10.08,25.0,783 days,8,3,3406.5809999999997,5,1,4,514,Promising
2111,CA-2015-164882,2015-10-31,2015-10-31,Same Day,SG-20080,Sandra Glassco,Consumer,Redlands,California,West,OFF-FA-10000585,Office Supplies,Fasteners,OIC Bulk Pack Metal Binder Clips,17.45,5,0.0,8.027,2015,10,46.0,3.4899999999999998,0 days,No Discount,8.027,34.9,46.0,783 days,8,3,3406.5809999999997,5,1,4,514,Promising
2112,CA-2015-164882,2015-10-31,2015-10-31,Same Day,SG-20080,Sandra Glassco,Consumer,Redlands,California,West,FUR-CH-10004218,Furniture,Chairs,"Global Fabric Manager's Chair, Dark Gray",323.136,4,0.2,20.196,2015,10,6.25,80.784,0 days,Medium Discount,84.8232,646.272,26.249999999999996,783 days,8,3,3406.5809999999997,5,1,4,514,Promising
2113,CA-2015-164882,2015-10-31,2015-10-31,Same Day,SG-20080,Sandra Glassco,Consumer,Redlands,California,West,OFF-SU-10004231,Office Supplies,Supplies,Acme Tagit Stainless Steel Antibacterial Scissors,29.7,3,0.0,8.019,2015,10,27.0,9.9,0 days,No Discount,8.019,59.4,27.0,783 days,8,3,3406.5809999999997,5,1,4,514,Promising
2114,CA-2015-164882,2015-10-31,2015-10-31,Same Day,SG-20080,Sandra Glassco,Consumer,Redlands,California,West,TEC-PH-10001578,Technology,Phones,Polycom SoundStation2 EX Conference phone,1295.84,4,0.2,145.782,2015,10,11.250000000000002,323.96,0 days,Medium Discount,404.95000000000005,2591.68,31.250000000000007,783 days,8,3,3406.5809999999997,5,1,4,514,Promising
2115,CA-2015-164882,2015-10-31,2015-10-31,Same Day,SG-20080,Sandra Glassco,Consumer,Redlands,California,West,OFF-ST-10003638,Office Supplies,Storage,Mobile Personal File Cube,46.84,2,0.0,12.6468,2015,10,27.0,23.42,0 days,No Discount,12.6468,93.68,27.0,783 days,8,3,3406.5809999999997,5,1,4,514,Promising
2116,CA-2015-164882,2015-10-31,2015-10-31,Same Day,SG-20080,Sandra Glassco,Consumer,Redlands,California,West,FUR-BO-10002213,Furniture,Bookcases,DMI Eclipse Executive Suite Bookcases,425.833,1,0.15,20.0392,2015,10,4.705882352941177,425.833,0 days,Medium Discount,83.91415,851.666,19.705882352941178,783 days,8,3,3406.5809999999997,5,1,4,514,Promising
2117,CA-2015-159786,2015-10-12,2015-10-17,Second Class,RK-19300,Ralph Kennedy,Consumer,Rochester,New York,East,FUR-TA-10001307,Furniture,Tables,"SAFCO PlanMaster Heigh-Adjustable Drafting Table Base, 43w x 30d x 30-37h, Black",209.67,1,0.4,-13.978,2015,10,-6.666666666666667,209.67,5 days,High Discount (>20%),69.89,419.34,33.333333333333336,775 days,119,3,1460.192,2,1,2,212,Hibernating
2118,CA-2016-130267,2016-09-19,2016-09-23,Standard Class,SW-20245,Scot Wooten,Consumer,Stockton,California,West,OFF-PA-10002222,Office Supplies,Paper,"Xerox Color Copier Paper, 11"" x 17"", Ream",159.88,7,0.0,73.5448,2016,9,46.0,22.84,4 days,No Discount,73.5448,319.76,46.0,1178 days,81,7,1085.078,3,4,2,342,Needs Attention
2121,US-2017-168690,2017-01-07,2017-01-13,Standard Class,TS-21085,Thais Sissman,Consumer,Ormond Beach,Florida,South,OFF-BI-10000145,Office Supplies,Binders,Zipper Ring Binder Pockets,2.808,3,0.7,-1.9656,2017,1,-70.0,0.9359999999999999,6 days,High Discount (>20%),-2.220446049250313e-16,5.616,-7.907571400464079e-15,538 days,357,2,4.833,1,1,1,111,Hibernating
2127,CA-2014-126032,2014-06-23,2014-06-28,Standard Class,BS-11665,Brian Stugart,Consumer,Philadelphia,Pennsylvania,East,TEC-AC-10000158,Technology,Accessories,Sony 64GB Class 10 Micro SDHC R40 Memory Card,86.376,3,0.2,1.0797,2014,6,1.25,28.792,5 days,Medium Discount,18.3549,172.752,21.25,704 days,582,3,3288.1099999999997,1,1,4,114,Hibernating
2133,CA-2015-156524,2015-11-20,2015-11-26,Standard Class,DL-12865,Dan Lawera,Consumer,New York City,New York,East,OFF-PA-10003883,Office Supplies,Paper,"Message Book, Phone, Wirebound Standard Line Memo, 2 3/4"" X 5""",19.65,3,0.0,9.039,2015,11,46.0,6.55,6 days,No Discount,9.039,39.3,46.0,1180 days,100,8,1503.112,3,4,2,342,Needs Attention
2134,CA-2015-122210,2015-11-30,2015-12-04,Standard Class,WB-21850,William Brown,Consumer,Philadelphia,Pennsylvania,East,OFF-BI-10003656,Office Supplies,Binders,Fellowes PB200 Plastic Comb Binding Machine,152.991,3,0.7,-122.3928,2015,11,-80.0,50.99700000000001,4 days,High Discount (>20%),-15.299099999999996,305.982,-9.999999999999996,1132 days,20,11,6160.102,5,5,5,555,Champions
2135,CA-2015-122210,2015-11-30,2015-12-04,Standard Class,WB-21850,William Brown,Consumer,Philadelphia,Pennsylvania,East,OFF-FA-10000053,Office Supplies,Fasteners,Revere Boxed Rubber Bands by Revere,10.584,7,0.2,-2.3814,2015,11,-22.500000000000004,1.512,4 days,Medium Discount,-0.26460000000000017,21.168,-2.5000000000000013,1132 days,20,11,6160.102,5,5,5,555,Champions
2136,CA-2015-122210,2015-11-30,2015-12-04,Standard Class,WB-21850,William Brown,Consumer,Philadelphia,Pennsylvania,East,TEC-PH-10002807,Technology,Phones,Motorla HX550 Universal Bluetooth Headset,94.92,4,0.4,15.82,2015,11,16.666666666666664,23.73,4 days,High Discount (>20%),53.788000000000004,189.84,56.666666666666664,1132 days,20,11,6160.102,5,5,5,555,Champions
2137,CA-2015-156377,2015-12-31,2016-01-05,Standard Class,TB-21625,Trudy Brown,Consumer,Grand Prairie,Texas,Central,FUR-FU-10002364,Furniture,Furnishings,"Eldon Expressions Wood Desk Accessories, Oak",14.76,5,0.6,-11.439,2015,12,-77.5,2.952,5 days,High Discount (>20%),-2.583,29.52,-17.5,1212 days,30,9,2797.668,4,5,4,454,Loyal
2138,CA-2015-156377,2015-12-31,2016-01-05,Standard Class,TB-21625,Trudy Brown,Consumer,Grand Prairie,Texas,Central,OFF-BI-10002954,Office Supplies,Binders,Newell 3-Hole Punched Plastic Slotted Magazine Holders for Binders,3.656,4,0.8,-5.8496,2015,12,-160.0,0.914,5 days,High Discount (>20%),-2.9247999999999994,7.312,-79.99999999999999,1212 days,30,9,2797.668,4,5,4,454,Loyal
2139,US-2017-157896,2017-11-16,2017-11-16,Same Day,CB-12415,Christy Brittain,Consumer,New York City,New York,East,OFF-PA-10004092,Office Supplies,Paper,Tops Green Bar Computer Printout Paper,146.82,3,0.0,73.41,2017,11,50.0,48.94,0 days,No Discount,73.41,293.64,50.0,760 days,26,8,1949.2,4,4,3,443,Loyal
2149,CA-2014-141607,2014-12-12,2014-12-17,Standard Class,WB-21850,William Brown,Consumer,Concord,California,West,FUR-FU-10003975,Furniture,Furnishings,Eldon Advantage Chair Mats for Low to Medium Pile Carpets,43.31,1,0.0,4.331,2014,12,10.0,43.31,5 days,No Discount,4.331,86.62,10.0,1132 days,20,11,6160.102,5,5,5,555,Champions
2150,CA-2017-102771,2017-03-31,2017-04-05,Standard Class,DO-13435,Denny Ordway,Consumer,New York City,New York,East,TEC-PH-10001536,Technology,Phones,Spigen Samsung Galaxy S5 Case Wallet,84.95,5,0.0,22.087,2017,3,26.0,16.990000000000002,5 days,No Discount,22.087,169.9,26.0,1051 days,133,9,1300.0315,2,5,2,252,At Risk
2151,US-2017-139969,2017-11-19,2017-11-26,Standard Class,AF-10870,Art Ferguson,Consumer,College Station,Texas,Central,FUR-CH-10001973,Furniture,Chairs,Office Star Flex Back Scooter Chair with White Frame,233.058,3,0.3,-53.2704,2017,11,-22.857142857142858,77.68599999999999,7 days,High Discount (>20%),16.647,466.116,7.142857142857142,714 days,41,7,2052.908,4,3,3,433,Loyal
2152,CA-2014-167360,2014-11-24,2014-11-29,Second Class,RB-19435,Richard Bierner,Consumer,Saint Louis,Missouri,Central,TEC-AC-10001772,Technology,Accessories,Memorex Mini Travel Drive 16 GB USB 2.0 Flash Drive,111.79,7,0.0,43.5981,2014,11,39.0,15.97,5 days,No Discount,43.5981,223.58,39.0,1371 days,19,8,2663.0860000000002,5,4,4,544,Champions
2153,CA-2015-123505,2015-11-22,2015-11-26,Standard Class,AR-10540,Andy Reiter,Consumer,Quincy,Massachusetts,East,OFF-PA-10002586,Office Supplies,Paper,Xerox 1970,14.94,3,0.0,7.0218,2015,11,47.0,4.9799999999999995,4 days,No Discount,7.0218,29.88,47.0,1125 days,6,6,6608.448,5,3,5,535,Loyal
2156,CA-2016-111115,2016-07-25,2016-07-27,Second Class,LB-16735,Larry Blacks,Consumer,Los Angeles,California,West,OFF-FA-10000624,Office Supplies,Fasteners,OIC Binder Clips,21.48,6,0.0,10.74,2016,7,50.0,3.58,2 days,No Discount,10.74,42.96,50.0,475 days,48,3,50.188,3,1,1,311,Needs Attention
2157,CA-2014-124646,2014-06-22,2014-06-24,First Class,DV-13465,Dianna Vittorini,Consumer,Minneapolis,Minnesota,Central,OFF-ST-10001097,Office Supplies,Storage,Office Impressions Heavy Duty Welded Shelving & Multimedia Storage Drawers,501.81,3,0.0,0.0,2014,6,0.0,167.27,2 days,No Discount,0.0,1003.62,0.0,1258 days,29,6,3341.587,4,3,4,434,Loyal
2158,CA-2014-124646,2014-06-22,2014-06-24,First Class,DV-13465,Dianna Vittorini,Consumer,Minneapolis,Minnesota,Central,OFF-ST-10001469,Office Supplies,Storage,Fellowes Bankers Box Recycled Super Stor/Drawer,161.94,3,0.0,9.7164,2014,6,6.000000000000001,53.98,2 days,No Discount,9.7164,323.88,6.000000000000001,1258 days,29,6,3341.587,4,3,4,434,Loyal
2160,CA-2016-159737,2016-09-03,2016-09-09,Standard Class,CS-11950,Carlos Soltero,Consumer,Chicago,Illinois,Central,OFF-BI-10004236,Office Supplies,Binders,"XtraLife ClearVue Slant-D Ring Binder, White, 3""",8.808,3,0.8,-14.9736,2016,9,-170.0,2.936,6 days,High Discount (>20%),-7.927199999999999,17.616,-89.99999999999999,1276 days,25,11,3036.547,5,5,4,554,Champions
2161,CA-2016-141019,2016-05-14,2016-05-14,Same Day,LH-17155,Logan Haushalter,Consumer,Cincinnati,Ohio,East,FUR-FU-10002937,Furniture,Furnishings,"GE 48"" Fluorescent Tube, Cool White Energy Saver, 34 Watts, 30/Box",79.384,1,0.2,29.769,2016,5,37.5,79.384,0 days,Medium Discount,45.6458,158.768,57.50000000000001,729 days,385,9,1739.689,1,5,3,153,At Risk
2164,CA-2016-154018,2016-10-13,2016-10-19,Standard Class,HA-14920,Helen Andreada,Consumer,Laredo,Texas,Central,TEC-AC-10002402,Technology,Accessories,Razer Kraken PRO Over Ear PC and Music Headset,191.976,3,0.2,23.997,2016,10,12.5,63.992,6 days,Medium Discount,62.3922,383.952,32.5,1156 days,20,8,2584.158,5,4,3,543,Loyal
2165,CA-2016-154018,2016-10-13,2016-10-19,Standard Class,HA-14920,Helen Andreada,Consumer,Laredo,Texas,Central,OFF-PA-10000551,Office Supplies,Paper,Array Memo Cubes,8.288,2,0.2,3.0044,2016,10,36.25,4.144,6 days,Medium Discount,4.662,16.576,56.25,1156 days,20,8,2584.158,5,4,3,543,Loyal
2166,CA-2016-154018,2016-10-13,2016-10-19,Standard Class,HA-14920,Helen Andreada,Consumer,Laredo,Texas,Central,FUR-FU-10003394,Furniture,Furnishings,"Tenex ""The Solids"" Textured Chair Mats",139.92,5,0.6,-150.414,2016,10,-107.5,27.983999999999998,6 days,High Discount (>20%),-66.462,279.84,-47.50000000000001,1156 days,20,8,2584.158,5,4,3,543,Loyal
2167,CA-2016-154018,2016-10-13,2016-10-19,Standard Class,HA-14920,Helen Andreada,Consumer,Laredo,Texas,Central,OFF-AR-10002067,Office Supplies,Art,Newell 334,15.872,1,0.2,1.1904,2016,10,7.5,15.872,6 days,Medium Discount,4.364800000000001,31.744,27.500000000000004,1156 days,20,8,2584.158,5,4,3,543,Loyal
